"Phone ID","Brand","Model","Slug","Missing","Display","Chipset","RAM","Storage","Battery","Main Camera","5G","PTA Status","Data Confidence","Last Verified At","Admin Editor"
"6a613f623c7e1590f04987b7","Samsung","SM-A336B/DSN Galaxy A33 5G 2022 Standard Edition Dual SIM TD-LTE EU LATAM 128GB","samsung-sm-a336b-dsn-galaxy-a33-5g-2022-standard-edition-dual-sim-td-lte-eu-latam-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f623c7e1590f04987b7/edit"
"6a613f703c7e1590f0498802","Samsung","SM-A336E Galaxy A33 5G 2022 Standard Edition Global TD-LTE 128GB","samsung-sm-a336e-galaxy-a33-5g-2022-standard-edition-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f703c7e1590f0498802/edit"
"6a613f6f3c7e1590f04987ff","Samsung","SM-A336E/DS Galaxy A33 5G 2022 Premium Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a336e-ds-galaxy-a33-5g-2022-premium-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f6f3c7e1590f04987ff/edit"
"6a613f703c7e1590f0498800","Samsung","SM-A336E/DS Galaxy A33 5G 2022 Premium Edition Global Dual SIM TD-LTE 256GB","samsung-sm-a336e-ds-galaxy-a33-5g-2022-premium-edition-global-dual-sim-td-lte-256gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f703c7e1590f0498800/edit"
"6a613f6f3c7e1590f04987fe","Samsung","SM-A336E/DS Galaxy A33 5G 2022 Standard Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a336e-ds-galaxy-a33-5g-2022-standard-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f6f3c7e1590f04987fe/edit"
"6a613f703c7e1590f0498801","Samsung","SM-A336E/DSN Galaxy A33 5G 2022 Premium Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a336e-dsn-galaxy-a33-5g-2022-premium-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f703c7e1590f0498801/edit"
"6a613f6f3c7e1590f04987fd","Samsung","SM-A336E/DSN Galaxy A33 5G 2022 Standard Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a336e-dsn-galaxy-a33-5g-2022-standard-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f6f3c7e1590f04987fd/edit"
"6a6141a265705bc098ad8190","Samsung","SM-A336N Galaxy A33 5G 2022 Standard Edition TD-LTE KR 128GB","samsung-sm-a336n-galaxy-a33-5g-2022-standard-edition-td-lte-kr-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141a265705bc098ad8190/edit"
"6a6141d165705bc098ad828b","Samsung","SM-A3460 Galaxy A34 5G 2023 Premium Edition Dual SIM TD-LTE CN HK TW 128GB","samsung-sm-a3460-galaxy-a34-5g-2023-premium-edition-dual-sim-td-lte-cn-hk-tw-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d165705bc098ad828b/edit"
"6a6141d165705bc098ad828a","Samsung","SM-A3460 Galaxy A34 5G 2023 Standard Edition Dual SIM TD-LTE CN HK TW 128GB","samsung-sm-a3460-galaxy-a34-5g-2023-standard-edition-dual-sim-td-lte-cn-hk-tw-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d165705bc098ad828a/edit"
"6a6141d165705bc098ad8289","Samsung","SM-A346B/DSN Galaxy A34 5G 2023 Premium Edition Dual SIM TD-LTE EU 256GB","samsung-sm-a346b-dsn-galaxy-a34-5g-2023-premium-edition-dual-sim-td-lte-eu-256gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d165705bc098ad8289/edit"
"6a6141d165705bc098ad8288","Samsung","SM-A346B/DSN Galaxy A34 5G 2023 Standard Edition Dual SIM TD-LTE EU 128GB","samsung-sm-a346b-dsn-galaxy-a34-5g-2023-standard-edition-dual-sim-td-lte-eu-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d165705bc098ad8288/edit"
"6a6141d265705bc098ad828e","Samsung","SM-A346E/DSN Galaxy A34 5G 2023 Premium Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a346e-dsn-galaxy-a34-5g-2023-premium-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d265705bc098ad828e/edit"
"6a6141d265705bc098ad828c","Samsung","SM-A346E/DSN Galaxy A34 5G 2023 Premium Edition Global Dual SIM TD-LTE 256G","samsung-sm-a346e-dsn-galaxy-a34-5g-2023-premium-edition-global-dual-sim-td-lte-256g","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d265705bc098ad828c/edit"
"6a6141d265705bc098ad8290","Samsung","SM-A346E/DSN Galaxy A34 5G 2023 Standard Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a346e-dsn-galaxy-a34-5g-2023-standard-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d265705bc098ad8290/edit"
"6a6141d265705bc098ad828f","Samsung","SM-A346E/N Galaxy A34 5G 2023 Premium Edition Global TD-LTE 128GB","samsung-sm-a346e-n-galaxy-a34-5g-2023-premium-edition-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d265705bc098ad828f/edit"
"6a6141d265705bc098ad828d","Samsung","SM-A346E/N Galaxy A34 5G 2023 Standard Edition Global TD-LTE 128GB","samsung-sm-a346e-n-galaxy-a34-5g-2023-standard-edition-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d265705bc098ad828d/edit"
"6a6141d265705bc098ad8291","Samsung","SM-A346M/DSN Galaxy A34 5G 2023 Standard Edition Dual SIM TD-LTE LATAM 128GB","samsung-sm-a346m-dsn-galaxy-a34-5g-2023-standard-edition-dual-sim-td-lte-latam-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d265705bc098ad8291/edit"
"6a6141d365705bc098ad8293","Samsung","SM-A346M/N Galaxy A34 5G 2023 Premium Edition TD-LTE LATAM 256GB","samsung-sm-a346m-n-galaxy-a34-5g-2023-premium-edition-td-lte-latam-256gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d365705bc098ad8293/edit"
"6a6141d365705bc098ad8292","Samsung","SM-A346M/N Galaxy A34 5G 2023 Standard Edition TD-LTE LATAM 128GB","samsung-sm-a346m-n-galaxy-a34-5g-2023-standard-edition-td-lte-latam-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d365705bc098ad8292/edit"
"6a6141d365705bc098ad8294","Samsung","SM-A346N Galaxy A34 5G 2023 Standard Edition TD-LTE KR 128GB","samsung-sm-a346n-galaxy-a34-5g-2023-standard-edition-td-lte-kr-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d365705bc098ad8294/edit"
"6a613b5f5c8afdabe7953a34","Samsung","SM-A405FM/DS Galaxy A40 2019 Global Dual SIM TD-LTE 64GB","samsung-sm-a405fm-ds-galaxy-a40-2019-global-dual-sim-td-lte-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b5f5c8afdabe7953a34/edit"
"6a613b0f5c8afdabe79538f5","Samsung","SM-A405FN/DS Galaxy A40 2019 Global Dual SIM TD-LTE 64GB","samsung-sm-a405fn-ds-galaxy-a40-2019-global-dual-sim-td-lte-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b0f5c8afdabe79538f5/edit"
"6a613c985c8afdabe7953dbe","Samsung","SM-A415D Galaxy A41 2020 TD-LTE JP SC-41A","samsung-sm-a415d-galaxy-a41-2020-td-lte-jp-sc-41a","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c985c8afdabe7953dbe/edit"
"6a613c845c8afdabe7953d56","Samsung","SM-A415F/DSN Galaxy A41 2020 Global Dual SIM TD-LTE / SM-A415F/DS","samsung-sm-a415f-dsn-galaxy-a41-2020-global-dual-sim-td-lte-sm-a415f-ds","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c845c8afdabe7953d56/edit"
"6a613c885c8afdabe7953d6d","Samsung","SM-A415J Galaxy A41 2020 WiMAX 2+ SCV48","samsung-sm-a415j-galaxy-a41-2020-wimax-2-scv48","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c885c8afdabe7953d6d/edit"
"6a613dfcdb996628361d6ce5","Samsung","SM-A426B Galaxy A42 5G 2020 Premium Edition Global TD-LTE 128GB","samsung-sm-a426b-galaxy-a42-5g-2020-premium-edition-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613dfcdb996628361d6ce5/edit"
"6a613d115c8afdabe7953ff0","Samsung","SM-A426B Galaxy A42 5G 2020 Standard Edition Global TD-LTE 128GB","samsung-sm-a426b-galaxy-a42-5g-2020-standard-edition-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613d115c8afdabe7953ff0/edit"
"6a613d1a5c8afdabe795401d","Samsung","SM-A426B/DS Galaxy A42 5G 2020 Premium Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a426b-ds-galaxy-a42-5g-2020-premium-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613d1a5c8afdabe795401d/edit"
"6a613dfbdb996628361d6cdc","Samsung","SM-A426B/DS Galaxy A42 5G 2020 Standard Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a426b-ds-galaxy-a42-5g-2020-standard-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613dfbdb996628361d6cdc/edit"
"6a613dfbdb996628361d6cdd","Samsung","SM-A426B/DS Galaxy A42 5G 2020 Top Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a426b-ds-galaxy-a42-5g-2020-top-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613dfbdb996628361d6cdd/edit"
"6a613e00db996628361d6cf6","Samsung","SM-A426N Galaxy A42 5G 2020 Standard Edition TD-LTE KR 128GB","samsung-sm-a426n-galaxy-a42-5g-2020-standard-edition-td-lte-kr-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e00db996628361d6cf6/edit"
"6a613e0fdb996628361d6d47","Samsung","SM-A426U Galaxy A42 5G UW 2020 Standard Edition LTE-A US 128GB / SM-A426V","samsung-sm-a426u-galaxy-a42-5g-uw-2020-standard-edition-lte-a-us-128gb-sm-a426v","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e0fdb996628361d6d47/edit"
"6a613e0fdb996628361d6d46","Samsung","SM-A426U1 Galaxy A42 5G UW 2020 Standard Edition TD-LTE US 128GB","samsung-sm-a426u1-galaxy-a42-5g-uw-2020-standard-edition-td-lte-us-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e0fdb996628361d6d46/edit"
"6a613b715c8afdabe7953a94","Samsung","SM-A505F Galaxy A50 2019 Global TD-LTE 128GB","samsung-sm-a505f-galaxy-a50-2019-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b715c8afdabe7953a94/edit"
"6a613b0f5c8afdabe79538f6","Samsung","SM-A505F/DS Galaxy A50 2019 Global Dual SIM TD-LTE 128GB","samsung-sm-a505f-ds-galaxy-a50-2019-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b0f5c8afdabe79538f6/edit"
"6a613b335c8afdabe795394e","Samsung","SM-A505FM/DS Galaxy A50 2019 Global Dual SIM TD-LTE 128GB","samsung-sm-a505fm-ds-galaxy-a50-2019-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b335c8afdabe795394e/edit"
"6a613b335c8afdabe795394d","Samsung","SM-A505FM/DS Galaxy A50 2019 Global Dual SIM TD-LTE 64GB","samsung-sm-a505fm-ds-galaxy-a50-2019-global-dual-sim-td-lte-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b335c8afdabe795394d/edit"
"6a613af75c8afdabe7953875","Samsung","SM-A505FN/DS Galaxy A50 2019 Global Dual SIM TD-LTE 128GB","samsung-sm-a505fn-ds-galaxy-a50-2019-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613af75c8afdabe7953875/edit"
"6a613df7db996628361d6cc8","Samsung","SM-A505G Galaxy A50 2019 TD-LTE LATAM 128GB","samsung-sm-a505g-galaxy-a50-2019-td-lte-latam-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613df7db996628361d6cc8/edit"
"6a613df7db996628361d6cc7","Samsung","SM-A505G Galaxy A50 2019 TD-LTE LATAM 64GB","samsung-sm-a505g-galaxy-a50-2019-td-lte-latam-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613df7db996628361d6cc7/edit"
"6a613b715c8afdabe7953a95","Samsung","SM-A505G/DS Galaxy A50 2019 Dual SIM TD-LTE LATAM 64GB","samsung-sm-a505g-ds-galaxy-a50-2019-dual-sim-td-lte-latam-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b715c8afdabe7953a95/edit"
"6a613b335c8afdabe795394c","Samsung","SM-A505GN/DS Galaxy A50 2019 Dual SIM TD-LTE APAC 128GB / SM-A505YN/DS","samsung-sm-a505gn-ds-galaxy-a50-2019-dual-sim-td-lte-apac-128gb-sm-a505yn-ds","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b335c8afdabe795394c/edit"
"6a613f8d3c7e1590f049889d","Samsung","SM-A505GT/DS Galaxy A50 2019 Dual SIM LTE BR 128GB","samsung-sm-a505gt-ds-galaxy-a50-2019-dual-sim-lte-br-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f8d3c7e1590f049889d/edit"
"6a613f8d3c7e1590f049889c","Samsung","SM-A505GT/DS Galaxy A50 2019 Dual SIM LTE BR 64GB","samsung-sm-a505gt-ds-galaxy-a50-2019-dual-sim-lte-br-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f8d3c7e1590f049889c/edit"
"6a613bade8eece465f0c6de6","Samsung","SM-A505N Galaxy A50 2019 TD-LTE KR 64GB","samsung-sm-a505n-galaxy-a50-2019-td-lte-kr-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613bade8eece465f0c6de6/edit"
"6a613baae8eece465f0c6dd6","Samsung","SM-A505U Galaxy A50 2019 LTE-A US 64GB / SM-A505V","samsung-sm-a505u-galaxy-a50-2019-lte-a-us-64gb-sm-a505v","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613baae8eece465f0c6dd6/edit"
"6a613babe8eece465f0c6dd7","Samsung","SM-A505U Galaxy A50 2019 TD-LTE US 64GB / SM-A505P","samsung-sm-a505u-galaxy-a50-2019-td-lte-us-64gb-sm-a505p","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613babe8eece465f0c6dd7/edit"
"6a613e0edb996628361d6d40","Samsung","SM-A505U Galaxy A50 2019 TD-LTE US 64GB / SM-A505R4","samsung-sm-a505u-galaxy-a50-2019-td-lte-us-64gb-sm-a505r4","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e0edb996628361d6d40/edit"
"6a613babe8eece465f0c6dd8","Samsung","SM-A505U1 Galaxy A50 2019 TD-LTE US 64GB","samsung-sm-a505u1-galaxy-a50-2019-td-lte-us-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613babe8eece465f0c6dd8/edit"
"6a613bd9e8eece465f0c6ecc","Samsung","SM-A505W Galaxy A50 2019 TD-LTE CA 64GB","samsung-sm-a505w-galaxy-a50-2019-td-lte-ca-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613bd9e8eece465f0c6ecc/edit"
"6a613babe8eece465f0c6ddb","Samsung","SM-A505YN Galaxy A50 2019 TD-LTE AU 64GB / SM-A505GN","samsung-sm-a505yn-galaxy-a50-2019-td-lte-au-64gb-sm-a505gn","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613babe8eece465f0c6ddb/edit"
"6a613cec5c8afdabe7953f29","Samsung","SM-A5070 Galaxy A50s 2019 Dual SIM TD-LTE CN 128GB","samsung-sm-a5070-galaxy-a50s-2019-dual-sim-td-lte-cn-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613cec5c8afdabe7953f29/edit"
"6a613baae8eece465f0c6dd3","Samsung","SM-A507FN/DS Galaxy A50s 2019 Premium Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a507fn-ds-galaxy-a50s-2019-premium-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613baae8eece465f0c6dd3/edit"
"6a613ba9e8eece465f0c6dcd","Samsung","SM-A507FN/DS Galaxy A50s 2019 Standard Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a507fn-ds-galaxy-a50s-2019-standard-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ba9e8eece465f0c6dcd/edit"
"6a613df6db996628361d6cc3","Samsung","SM-A515F Galaxy A51 2019 Global TD-LTE 128GB","samsung-sm-a515f-galaxy-a51-2019-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613df6db996628361d6cc3/edit"
"6a613c3d5c8afdabe7953c30","Samsung","SM-A515F/DS Galaxy A51 2019 Global Dual SIM TD-LTE 128GB","samsung-sm-a515f-ds-galaxy-a51-2019-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c3d5c8afdabe7953c30/edit"
"6a613c085c8afdabe7953b19","Samsung","SM-A515F/DSM Galaxy A51 2019 Global Dual SIM TD-LTE 128GB","samsung-sm-a515f-dsm-galaxy-a51-2019-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c085c8afdabe7953b19/edit"
"6a613c3e5c8afdabe7953c36","Samsung","SM-A515F/DSM Galaxy A51 2019 Global Dual SIM TD-LTE 64GB","samsung-sm-a515f-dsm-galaxy-a51-2019-global-dual-sim-td-lte-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c3e5c8afdabe7953c36/edit"
"6a613c3e5c8afdabe7953c34","Samsung","SM-A515F/DSN Galaxy A51 2019 Global Dual SIM TD-LTE 128GB","samsung-sm-a515f-dsn-galaxy-a51-2019-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c3e5c8afdabe7953c34/edit"
"6a613c3f5c8afdabe7953c38","Samsung","SM-A515F/DST Galaxy A51 2019 Dual SIM TD-LTE LATAM 128GB","samsung-sm-a515f-dst-galaxy-a51-2019-dual-sim-td-lte-latam-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c3f5c8afdabe7953c38/edit"
"6a613c3f5c8afdabe7953c37","Samsung","SM-A515F/N Galaxy A51 2019 Global TD-LTE 128GB","samsung-sm-a515f-n-galaxy-a51-2019-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c3f5c8afdabe7953c37/edit"
"6a613c955c8afdabe7953db0","Samsung","SM-A515U Galaxy A51 2019 LTE-A US 128GB / SM-A515V","samsung-sm-a515u-galaxy-a51-2019-lte-a-us-128gb-sm-a515v","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c955c8afdabe7953db0/edit"
"6a613c955c8afdabe7953daf","Samsung","SM-A515U Galaxy A51 2019 TD-LTE US 128GB / SM-A515A","samsung-sm-a515u-galaxy-a51-2019-td-lte-us-128gb-sm-a515a","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c955c8afdabe7953daf/edit"
"6a613c375c8afdabe7953c10","Samsung","SM-A515U Galaxy A51 2019 TD-LTE US 128GB / SM-A515P","samsung-sm-a515u-galaxy-a51-2019-td-lte-us-128gb-sm-a515p","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c375c8afdabe7953c10/edit"
"6a613c955c8afdabe7953db1","Samsung","SM-A515U1 Galaxy A51 2019 TD-LTE US 128GB","samsung-sm-a515u1-galaxy-a51-2019-td-lte-us-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c955c8afdabe7953db1/edit"
"6a613de4db996628361d6c63","Samsung","SM-A515W Galaxy A51 2019 TD-LTE CA 64GB","samsung-sm-a515w-galaxy-a51-2019-td-lte-ca-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613de4db996628361d6c63/edit"
"6a613cec5c8afdabe7953f28","Samsung","SM-A5160 Galaxy A51 5G Dual SIM TD-LTE CN","samsung-sm-a5160-galaxy-a51-5g-dual-sim-td-lte-cn","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613cec5c8afdabe7953f28/edit"
"6a613c825c8afdabe7953d4e","Samsung","SM-A516B Galaxy A51 5G Global TD-LTE 128GB","samsung-sm-a516b-galaxy-a51-5g-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c825c8afdabe7953d4e/edit"
"6a613dfbdb996628361d6cde","Samsung","SM-A516B/DS Galaxy A51 5G Global Dual SIM TD-LTE 128GB","samsung-sm-a516b-ds-galaxy-a51-5g-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613dfbdb996628361d6cde/edit"
"6a613d085c8afdabe7953fbc","Samsung","SM-A516D Galaxy A51 5G TD-LTE JP SC-54A","samsung-sm-a516d-galaxy-a51-5g-td-lte-jp-sc-54a","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613d085c8afdabe7953fbc/edit"
"6a613d075c8afdabe7953fb9","Samsung","SM-A516J Galaxy A51 5G TD-LTE JP SCG07","samsung-sm-a516j-galaxy-a51-5g-td-lte-jp-scg07","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613d075c8afdabe7953fb9/edit"
"6a613c905c8afdabe7953d94","Samsung","SM-A516N Galaxy A51 5G TD-LTE KR","samsung-sm-a516n-galaxy-a51-5g-td-lte-kr","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c905c8afdabe7953d94/edit"
"6a613cbe5c8afdabe7953e89","Samsung","SM-A516U Galaxy A51 5G TD-LTE US / SM-A516A","samsung-sm-a516u-galaxy-a51-5g-td-lte-us-sm-a516a","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613cbe5c8afdabe7953e89/edit"
"6a613e0bdb996628361d6d32","Samsung","SM-A516U Galaxy A51 5G TD-LTE US / SM-A516P","samsung-sm-a516u-galaxy-a51-5g-td-lte-us-sm-a516p","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e0bdb996628361d6d32/edit"
"6a613e0bdb996628361d6d33","Samsung","SM-A516U Galaxy A51 5G TD-LTE US / SM-A516R4","samsung-sm-a516u-galaxy-a51-5g-td-lte-us-sm-a516r4","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e0bdb996628361d6d33/edit"
"6a613e0bdb996628361d6d31","Samsung","SM-A516U Galaxy A51 5G TD-LTE US / SM-A516T","samsung-sm-a516u-galaxy-a51-5g-td-lte-us-sm-a516t","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e0bdb996628361d6d31/edit"
"6a613cbf5c8afdabe7953e8d","Samsung","SM-A516U Galaxy A51 UW 5G TD-LTE US / SM-A516V","samsung-sm-a516u-galaxy-a51-uw-5g-td-lte-us-sm-a516v","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613cbf5c8afdabe7953e8d/edit"
"6a613dfcdb996628361d6ce2","Samsung","SM-A525F Galaxy A52 2021 Premium Edition Global TD-LTE 128GB","samsung-sm-a525f-galaxy-a52-2021-premium-edition-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613dfcdb996628361d6ce2/edit"
"6a613dc0ac229cc2058bab74","Samsung","SM-A525F Galaxy A52 2021 Standard Edition Global TD-LTE 128GB","samsung-sm-a525f-galaxy-a52-2021-standard-edition-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613dc0ac229cc2058bab74/edit"
"6a613db2ac229cc2058bab26","Samsung","SM-A525F/DS Galaxy A52 2021 Premium Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a525f-ds-galaxy-a52-2021-premium-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613db2ac229cc2058bab26/edit"
"6a613dc0ac229cc2058bab72","Samsung","SM-A525F/DS Galaxy A52 2021 Standard Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a525f-ds-galaxy-a52-2021-standard-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613dc0ac229cc2058bab72/edit"
"6a613df2db996628361d6caf","Samsung","SM-A525M Galaxy A52 2021 Standard Edition TD-LTE LATAM 128GB","samsung-sm-a525m-galaxy-a52-2021-standard-edition-td-lte-latam-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613df2db996628361d6caf/edit"
"6a613df2db996628361d6cae","Samsung","SM-A525M/DS Galaxy A52 2021 Standard Edition Dual SIM TD-LTE LATAM 128GB","samsung-sm-a525m-ds-galaxy-a52-2021-standard-edition-dual-sim-td-lte-latam-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613df2db996628361d6cae/edit"
"6a613db1ac229cc2058bab21","Samsung","SM-A5260 Galaxy A52 5G 2021 Premium Edition Dual SIM TD-LTE CN TW 256GB","samsung-sm-a5260-galaxy-a52-5g-2021-premium-edition-dual-sim-td-lte-cn-tw-256gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613db1ac229cc2058bab21/edit"
"6a613db1ac229cc2058bab22","Samsung","SM-A5260 Galaxy A52 5G 2021 Standard Edition Dual SIM TD-LTE CN TW 128GB","samsung-sm-a5260-galaxy-a52-5g-2021-standard-edition-dual-sim-td-lte-cn-tw-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613db1ac229cc2058bab22/edit"
"6a613db0ac229cc2058bab1f","Samsung","SM-A526B Galaxy A52 5G 2021 Standard Edition Global TD-LTE 128GB","samsung-sm-a526b-galaxy-a52-5g-2021-standard-edition-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613db0ac229cc2058bab1f/edit"
"6a613db1ac229cc2058bab20","Samsung","SM-A526B/DS Galaxy A52 5G 2021 Premium Edition Global Dual SIM TD-LTE 256GB","samsung-sm-a526b-ds-galaxy-a52-5g-2021-premium-edition-global-dual-sim-td-lte-256gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613db1ac229cc2058bab20/edit"
"6a613daeac229cc2058bab15","Samsung","SM-A526B/DS Galaxy A52 5G 2021 Standard Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a526b-ds-galaxy-a52-5g-2021-standard-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613daeac229cc2058bab15/edit"
"6a613de2db996628361d6c59","Samsung","SM-A526D Galaxy A52 5G 2021 TD-LTE JP 128GB SC-53B","samsung-sm-a526d-galaxy-a52-5g-2021-td-lte-jp-128gb-sc-53b","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613de2db996628361d6c59/edit"
"6a613dc1ac229cc2058bab76","Samsung","SM-A526N Galaxy A52 5G 2021 TD-LTE KR 128GB","samsung-sm-a526n-galaxy-a52-5g-2021-td-lte-kr-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613dc1ac229cc2058bab76/edit"
